ID_INMUEBLE,ID _ESTADO,ESTADO,NOMBRE_VIALIDAD,TIPO_VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,TIPO_ASENTAMIENTO,ID_LOCALIDAD,NOMBRE_LOCALIDAD,ID_MUNICIPIO,MUNICIPIO,CODIGO_POSTAL,NATURALEZA_INMUEBLE
886,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atlapexco,11,Atlapexco,43062,Urbana
887,13,Hidalgo,Ueyojteno ,Calle,sin número,sin número,Colonia,0001,Atlapexco,11,Atlapexco,43062,Urbana
888,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Atlapexco,11,Atlapexco,43067,Urbana
889,13,Hidalgo,Entrada de la comunidad ,Calle,sin número,sin número,Colonia,0001,Atlapexco,11,Atlapexco,43060,Urbana
890,13,Hidalgo,Centro de población ,Calle,sin número,sin número,Colonia,0001,Atlapexco,11,Atlapexco,43060,Urbana
891,13,Hidalgo,República de Cuba ,Calle,sin número,sin número,Colonia,0001,Centro,13,Atotonilco de Tula,42980,Urbana
892,13,Hidalgo,República de Cuba ,Calle,12,sin número,Colonia,0001,Centro,13,Atotonilco de Tula,42980,Urbana
893,13,Hidalgo,Ferrocarril Sur ,Calle,sin número,sin número,Colonia,0001,Ferrocarril Sur,13,Atotonilco de Tula,42980,Urbana
894,13,Hidalgo,16 de Enero ,Calle,5,sin número,Colonia,0001,Centro,13,Atotonilco de Tula,42980,Urbana
895,13,Hidalgo,Jacaranda ,Avenida,sin número,sin número,Colonia,0001,Boxfi,13,Atotonilco de Tula,42985,Urbana
896,13,Hidalgo,Buganbilias ,Calle,sin número,sin número,Colonia,0001,Bovedas,13,Atotonilco de Tula,42980,Urbana
897,13,Hidalgo,de Los deportes ,Avenida,sin número,sin número,Colonia,0001,Bovedas,13,Atotonilco de Tula,42980,Urbana
898,13,Hidalgo,Plaza Principal ,Calle,1,sin número,Colonia,0001,Bovedas,13,Atotonilco de Tula,42980,Urbana
899,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42985,Urbana
900,13,Hidalgo, Francisco Villa ,Avenida,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42985,Urbana
901,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Primera,13,Atotonilco de Tula,42990,Urbana
902,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Primera,13,Atotonilco de Tula,42990,Urbana
903,13,Hidalgo, Cantera ,Calle,sin número,sin número,Colonia,0001,Primera,13,Atotonilco de Tula,42990,Urbana
904,13,Hidalgo,Carretera El Salto ,Calle,sin número,sin número,Colonia,0001,Tercera,13,Atotonilco de Tula,42990,Urbana
905,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Tercera,13,Atotonilco de Tula,42990,Urbana
906,13,Hidalgo,del Trabajo ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42980,Urbana
907,13,Hidalgo, 16 de Enero ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42980,Urbana
908,13,Hidalgo,16 de Enero 1869 ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42980,Urbana
909,13,Hidalgo,Emiliano Zapata ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42980,Urbana
910,13,Hidalgo,Sur ,Boulevard,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42995,Urbana
911,13,Hidalgo, Paseos del Norte ,Prolongación,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42995,Urbana
912,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42994,Urbana
913,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42994,Urbana
914,13,Hidalgo,Miguel Hidalgo ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42994,Urbana
915,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42995,Urbana
916,13,Hidalgo,Califa ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42995,Urbana
917,13,Hidalgo,del Trabajo ,Avenida,sin número,sin número,Colonia,0001,Segunda,13,Atotonilco de Tula,42980,Urbana
918,13,Hidalgo,Insurgentes ,Avenida,sin número,sin número,Colonia,0001,Primera,13,Atotonilco de Tula,42980,Urbana
919,13,Hidalgo,Francisco Villa,Avenida,40,sin número,Colonia,0001,Primera,13,Atotonilco de Tula,42980,Urbana
920,13,Hidalgo,Emiliano Zapata ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42980,Urbana
921,13,Hidalgo,16 de Enero ,Calle,13,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42980,Urbana
922,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42980,Urbana
923,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42980,Urbana
924,13,Hidalgo,Porfirio Díaz ,Cerrada,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42992,Urbana
925,13,Hidalgo,Plaza de la Constitución ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42992,Urbana
926,13,Hidalgo,Emiliano Zapata ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42992,Urbana
927,13,Hidalgo,División del Norte ,Avenida,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42982,Urbana
928,13,Hidalgo,Parral,Calle,5,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42982,Urbana
929,13,Hidalgo,16 de Enero ,Avenida,sin número,sin número,Colonia,0001,Centro,13,Atotonilco de Tula,42981,Urbana
930,13,Hidalgo,16 de Enero ,Avenida,sin número,sin número,Colonia,0001,Centro,13,Atotonilco de Tula,42981,Urbana
931,13,Hidalgo, 16 de Enero ,Avenida,sin número,sin número,Colonia,0001,Centro,13,Atotonilco de Tula,42981,Urbana
932,13,Hidalgo,20 de Noviembre ,Calle,sin número,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42988,Urbana
933,13,Hidalgo,Melchor Ocampo ,Calle,2,sin número,Colonia,0001,Atotonilco de Tula,13,Atotonilco de Tula,42988,Urbana
934,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43308,Urbana
935,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43308,Urbana
936,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43308,Urbana
937,13,Hidalgo,Jorge Viesca Palma ,Avenida,200,sin número,Colonia,0001,Centro,12,Atotonilco El Grande,43300,Urbana
938,13,Hidalgo,Cuauhtémoc ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43309,Urbana
939,13,Hidalgo,Guillermo Prieto ,Calle,sin número,sin número,Colonia,0001,Centro,12,Atotonilco El Grande,43300,Urbana
940,13,Hidalgo,"Avenida Juárez, colonia La Palma ",Prolongación,sin número,sin número,Colonia,0001,Sin Nombre de Colonia 1,12,Atotonilco El Grande,43300,Urbana
941,13,Hidalgo,Ing. Eulalio Morales Ruíz ,Calle,sin número,sin número,Colonia,0001,Las Flores,12,Atotonilco El Grande,43300,Urbana
942,13,Hidalgo, Zaragoza ,Calzada,sin número,sin número,Colonia,0001,El Calvario,12,Atotonilco El Grande,43306,Urbana
943,13,Hidalgo,Zaragoza ,Calle,sin número,sin número,Colonia,0001,Centro,12,Atotonilco El Grande,43300,Urbana
944,13,Hidalgo,Nicolás Bravo ,Calle,sin número,sin número,Colonia,0001,La Galera,12,Atotonilco El Grande,43304,Urbana
945,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43307,Urbana
946,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43307,Urbana
947,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
948,13,Hidalgo,México,Avenida,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
949,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
950,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
951,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
952,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
953,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43301,Urbana
954,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
955,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43328,Urbana
956,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43311,Urbana
957,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43311,Urbana
958,13,Hidalgo,Centro ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43309,Urbana
959,13,Hidalgo,José Manuel Gómez ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43309,Urbana
960,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43309,Urbana
961,13,Hidalgo,Francisco I. Madero ,Calle,sin número,sin número,Colonia,0001,Las Manzanas,12,Atotonilco El Grande,43300,Urbana
962,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43302,Urbana
963,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43302,Urbana
964,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43302,Urbana
965,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43309,Urbana
966,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43329,Urbana
967,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43307,Urbana
968,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43307,Urbana
969,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43300,Urbana
970,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43326,Urbana
971,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43300,Urbana
972,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43300,Urbana
973,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43308,Urbana
974,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43311,Urbana
975,13,Hidalgo,Calle Principal ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
976,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
977,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
978,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43329,Urbana
979,13,Hidalgo,Centro,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
980,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
981,13,Hidalgo,San Martín ,Avenida,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
982,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
983,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
984,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
985,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
986,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
987,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43329,Urbana
988,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43329,Urbana
989,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
990,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
991,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43300,Urbana
992,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43300,Urbana
993,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43300,Urbana
994,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43326,Urbana
995,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43326,Urbana
996,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
997,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
998,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
999,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43321,Urbana
1000,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43311,Urbana
1001,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43311,Urbana
1002,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43311,Urbana
1003,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43307,Urbana
1004,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43300,Urbana
1005,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43324,Urbana
1006,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43324,Urbana
1007,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43324,Urbana
1008,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43300,Urbana
1009,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43329,Urbana
1010,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43310,Urbana
1011,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Atotonilco El Grande,12,Atotonilco El Grande,43320,Urbana
1012,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43239,Urbana
1013,13,Hidalgo,Morelos ,Avenida,43,sin número,Colonia,0001,Calnali,14,Calnali,43239,Urbana
1014,13,Hidalgo,Barrio Tlaxcango ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43239,Urbana
1015,13,Hidalgo,Rio Moctezuma ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1016,13,Hidalgo,Centro de la comunidad,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1017,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1018,13,Hidalgo,Benito Juárez ,Calle,sin número,sin número,Colonia,0001,Nuevo,14,Calnali,43233,Urbana
1019,13,Hidalgo,Matamoros ,Calle,5,sin número,Colonia,0001,Nuevo,14,Calnali,43233,Urbana
1020,13,Hidalgo,Jesús Samaniego ,Calle,sin número,sin número,Colonia,0001,Tlala,14,Calnali,43234,Urbana
1021,13,Hidalgo,La Malinche ,Calle,277,sin número,Colonia,0001,Tlala,14,Calnali,43234,Urbana
1022,13,Hidalgo,Calnali-Tostlamantla,Carretera,Kilómetro 1,sin número,Colonia,0001,Ahuimol,14,Calnali,43233,Urbana
1023,13,Hidalgo,López Mateos ,Calle,7,sin número,Colonia,0001,Centro,14,Calnali,43230,Urbana
1024,13,Hidalgo,Pino Suárez ,Avenida,sin número,sin número,Colonia,0001,Nuevo,14,Calnali,43233,Urbana
1025,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43245,Urbana
1026,13,Hidalgo,Constitución,Calle,1,sin número,Colonia,0001,Calnali,14,Calnali,43230,Urbana
1027,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43230,Urbana
1028,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43230,Urbana
1029,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43230,Urbana
1030,13,Hidalgo,Barrio San Pedro ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43243,Urbana
1031,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43243,Urbana
1032,13,Hidalgo,"Bricia Sánchez, La Joya ",Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43243,Urbana
1033,13,Hidalgo,Benito Juárez ,Calle,2,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1034,13,Hidalgo,Miguel Hidalgo y Actividad Creadora ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1035,13,Hidalgo,16 de Enero ,Avenida,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1036,13,Hidalgo,Emiliano Zapata ,Avenida,sin número,sin número,Colonia,0001,Ixtlapal,14,Calnali,43240,Urbana
1037,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Ixtlapal,14,Calnali,43240,Urbana
1038,13,Hidalgo,Papatitla-Zoquitipan  ,Carretera,Kilómetro 3,sin número,Colonia,0001,Ixtlapal,14,Calnali,43240,Urbana
1039,13,Hidalgo,Barrio Loma Bonita ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1040,13,Hidalgo,Benito Juárez ,Avenida,36,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1041,13,Hidalgo,Barrio La Grava ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1042,13,Hidalgo,Barrio Centro Entrada Principal ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43243,Urbana
1043,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43243,Urbana
1044,13,Hidalgo,Benito Juárez ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43243,Urbana
1045,13,Hidalgo,Gabino Barreda ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1046,13,Hidalgo,Lázaro Cárdenas ,Avenida,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1047,13,Hidalgo,Calnali-Santa Lucia Kilómetro 21 ,Carretera,13,sin número,Colonia,0001,Calnali,14,Calnali,43240,Urbana
1048,13,Hidalgo,Privada de Las Aves ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43245,Urbana
1049,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43245,Urbana
1050,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43230,Urbana
1051,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43230,Urbana
1052,13,Hidalgo,Tecpaco-Tecueyaca 0.600 ,Camino,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43230,Urbana
1053,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43231,Urbana
1054,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43244,Urbana
1055,13,Hidalgo,Entrada del Poblado ,Calle,sin número,sin número,Colonia,0001,Calnali,14,Calnali,43232,Urbana
