ID_INMUEBLE,ID _ESTADO,ESTADO,OPERACION_ORIGEN,VALOR_CATASTRAL,TITULO_PROPIEDAD
4920,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,487893.9253,
4921,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,669640.7984,
4922,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1153575.375,
4923,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7123123.588,
4924,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5645775.673,
4925,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,937982.4574,
4926,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5067966.218,
4927,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7262403.254,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4928,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,657251.8689,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4929,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3532888.447,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4930,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,9061799.476,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4931,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1199810.349,
4932,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,144069.2009,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4933,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2573530.616,
4934,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,22351161.5,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4935,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4406627.28,
4936,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,621518.1091,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4937,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4137263.854,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4938,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1745801.968,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4939,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2344956.143,
4940,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4946439.76,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4941,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,816116.2616,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4942,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6075556.579,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4943,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4622092.477,
4944,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3092826.007,
4945,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3748992.248,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4946,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,711213.9588,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4947,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1406207.36,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4948,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3293475.577,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4949,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2762348.119,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4950,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4866486.463,
4951,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,673600.1471,
4952,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,465478.9033,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4953,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1030292.754,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4954,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1737643.155,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4955,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,412666.3017,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4956,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2442247.556,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4957,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3243792.138,
4958,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2159441.503,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4959,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3062651.939,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4960,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,583684.6173,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4961,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,361035.1187,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4962,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,595818.105,
4963,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3240279.812,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4964,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,569379.874,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4965,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3830573.988,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4966,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2701201.727,
4967,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1815776.43,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4968,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,338045.3525,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4969,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1481243.403,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4970,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2228378.871,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4971,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,17206530.8,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4972,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,989613.6404,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4973,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,16104969.77,
4974,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,776670.9318,
4975,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1565858.514,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4976,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4586075.858,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4977,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,481252.4373,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4978,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1436604.94,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4979,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,276142.8528,
4980,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5266827.695,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4981,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,576276.8039,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4982,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,20642894.15,
4983,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,452132.0668,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4984,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2045067.417,
4985,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1958855.794,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4986,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,374733.1876,
4987,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4485558.81,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4988,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8608007.037,
4989,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5701206.554,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4990,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,182130.036,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4991,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3310270.878,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4992,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,813326.8366,
4993,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5211907.698,
4994,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,15976482.52,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4995,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4684675.729,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4996,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,9178536.399,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4997,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,534384.3412,
4998,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5787290.456,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
4999,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3058660.66,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5000,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1621544.836,
5001,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2974492.572,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5002,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2659468.916,
5003,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,965197.2316,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5004,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,13773935.2,
5005,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,11479620.41,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5006,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,518036.0631,
5007,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7173445.631,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5008,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,125166.5044,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5009,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1191380.768,
5010,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2707811.285,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5011,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3529184.54,
5012,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,429142.3008,
5013,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4104311.856,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5014,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,899666.1805,
5015,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3068239.729,
5016,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3450125.289,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5017,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,709106.5636,
5018,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,9526192.751,
5019,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3569799.793,
5020,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3221561.034,
5021,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4849691.161,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5022,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,72935032.99,
5023,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1195978.722,
5024,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4416589.512,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5025,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,241392.5442,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5026,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2005218.489,
5027,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1275932.019,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5028,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1169157.328,
5029,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4757093.492,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5030,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5531976.331,
5031,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,521356.807,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5032,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2310726.936,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5033,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,854401.8855,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5034,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3475541.752,
5035,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4573558.526,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5036,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,971030.2461,
5037,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7518962.658,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5038,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,943729.8989,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5039,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5061101.219,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5040,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4880535.764,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5041,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,539301.5967,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5042,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7282647.02,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5043,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,779863.9549,
5044,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,429525.4635,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5045,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1741921.806,
5046,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,599011.1281,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5047,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,866235.229,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5048,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7975948.12,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5049,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1553054.492,
5050,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3530589.47,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5051,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2081467.88,
5052,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,734107.9343,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5053,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1116919.47,
5054,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2868970.184,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5055,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1229888.626,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5056,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2650209.149,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5057,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,263999.1476,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5058,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4483674.927,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5059,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6346452.656,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5060,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1160184.933,
5061,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2006050.59,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5062,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2648293.335,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5063,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,442936.1604,
5064,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,937407.7132,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5065,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3291559.763,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5066,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1272962.508,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5067,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4862654.835,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5068,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5126526.262,
5069,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,604535.058,
5070,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1655614.393,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5071,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2609242.663,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5072,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,42031303,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5073,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1617904.79,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5074,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1529394.191,
5075,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1734577.853,
5076,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,407302.0229,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5077,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2629518.359,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5078,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8523966.67,
5079,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4018834.628,
5080,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3322212.785,
5081,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2558250.084,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5082,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6524687.204,
5083,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,14116227.28,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5084,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,935811.2016,
5085,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3699564.251,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5086,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,11890051.59,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5087,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2661384.73,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5088,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,17449551.78,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5089,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2567190.549,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5090,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2778908.593,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5091,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4783914.886,
5092,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4017780.93,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5093,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,564398.7581,
5094,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4836280.464,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5095,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,10982338.99,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5096,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1003375.57,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5097,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2223110.383,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5098,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2398279.629,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5099,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,376265.8387,
5100,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3837247.406,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
5101,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,966144.9208,
5102,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1804696.64,
