ID_INMUEBLE,ID _ESTADO,ESTADO,DENOMINACIÓN_INMUEBLE,NOMBRE_VIALIDAD,TIPO_ASENTAMIENTO,NATURALEZA_INMUEBLE,TIPO_INMUEBLE,USO_INMUEBLE
200,13,Hidalgo,Áreas en Fracciónamiento Loma Bonita,Domicilio conocido,Colonia,Urbana,Terreno,"Oficinas SNTE, Clínica ISSSTE"
201,13,Hidalgo,Fracción del Lote número 1 de la manzana 15 de la zona 5,Domicilio conocido,Ejido,Urbana,Terreno,Baldío
202,13,Hidalgo,Rancho La Hortaliza,Juárez esquina con Avenida Madero,Colonia,Urbana,Edificación,Oficinas del Poder Ejecutivo
203,13,Hidalgo,Fracción C del Rancho Las Colonias,Nuevo Hidalgo,Barrio,Urbana,Terreno,Baldío
204,13,Hidalgo,Predio Urbano ubicado en la calle Carrillo Puerto y Avenida del Trabajo,Carrilo Puerto y Avenida del Trabajo,Colonia,Urbana,Edificación,Centro Comunitario
205,13,Hidalgo,Predio Urbano Gómez Pérez,Gómez Pérez,Colonia,Urbana,Edificación,Oficinas de la Coordinación de Seguridad Pública 
206,13,Hidalgo,Predio Urbano Prolongación en avenida Juárez,Benito Juárez esquina con Vicente Segura,Colonia,Urbana,Edificación,"Casa de las Artesanías de la Secretaría de desarrollo Social, Bioparque."
207,13,Hidalgo,Predio Rústico El Chacuaco, Francisco I. Madero,Colonia,Urbana,Edificación,Estación de Bomberos.
208,13,Hidalgo,Predio en Avenida Juárez número 206,Avenida Juárez,Colonia,Urbana,Edificación,Oficinas de la Unidad de Planeación y Prospectiva y Subdirección de Control Vehicular
209,13,Hidalgo,Predio Rústico Hacienda de Pitayas,Felipe Ángeles,Colonia,Urbana,Edificación,"Oficinas de la Procuraduría General de Justicia del Estado de Hidalgo,  Congreso del Estado,  Tribunal Superior de Justicia, Almacen General."
210,13,Hidalgo,Centro Minero,México Pachuca Kilómetro 87,Colonia,Urbana,Edificación,"Servicio Geólogico (Gobierno Federal), Secretaría de Obras Públicas, Secretaría de Economía y Secretaría de Agricultura"
211,13,Hidalgo,Terreno Hacienda de Coscotitlan,Boulevard Luis Donaldo Colosio,Colonia,Urbana,Edificación,"Academia de Policía, Taller y Corralón de la Dirección de Seguridad Pública y Tránsito."
212,13,Hidalgo,Predio Urbano Pino Suárez,Puebla esquina Pino Suárez,Colonia,Urbana,Edificación,Oficinas de la Subsecretaría de Protección Civil
213,13,Hidalgo,Predio Urbano Santa Julia,Fundadores,Colonia,Urbana,Edificación,Oficinas de la Policía Industrial Bancaria del Estado de Hidalgo.
214,13,Hidalgo,Predio Presa Jales Norte,Felipe Ángeles,Colonia,Urbana,Edificación,Oficinas del Instituto Hidalguense de Competitividad Empresarial
215,13,Hidalgo,Terreno Ubicado en La Esquina de la Avenida Juárez y Fernando Soto,"Juárez, Esquina Fernando Soto",Colonia,Urbana,Edificación,"Teatro Romo de Vivar, Procuraduría de la defensa al Menor (DIF), y área comercial."
216,13,Hidalgo,Áreas en Fracciónamiento Punta Azul,Espinela,Unidad habitacional,Urbana,Edificación,Casa de Día.
217,13,Hidalgo,Ejido de San Antonio,México-Pachuca,Ejido,Urbana,Edificación,Casa de la Tercera Edad
218,13,Hidalgo,Pueblo de San Bartolo,Sonora,Pueblo,Urbana,Edificación,Centro Comunitario número 03
219,13,Hidalgo,Predio Urbano Barrio El Atorón,Texas,Barrio,Urbana,Edificación,Centro Comunitario número 04
220,13,Hidalgo,Rancho La Hortaliza Teatro Hidalgo Bartolomé de Medina,Plaza Juárez,Colonia,Urbana,Edificación,Teatro Hidalgo Bartolomé de Medina
221,13,Hidalgo,Predio Urbano Ex Hacienda de Guadalupe,Salamanca,Colonia,Urbana,Edificación,Teatro San Francisco y explanada
222,13,Hidalgo,Rancho La Hortaliza Plaza Juárez y Monumento a Benito Juárez,Plaza Juárez,Colonia,Urbana,Edificación,"Plaza Juárez, Monumento a Benito Juárez"
223,13,Hidalgo,Predio Urbano Plaza Independencia,Plaza Independencia,Colonia,Urbana,Edificación,Estaciónamiento
224,13,Hidalgo,Rancho La Hortaliza Alameda de Los Hombres Ilustres,Plaza Juárez,Colonia,Urbana,Terreno,Alameda de los Hombres Ilustres
225,13,Hidalgo,Hacienda El Río Jardín del Arte,Revolución esquina Xicoténcatl,Colonia,Urbana,Terreno,Jardín del Arte
226,13,Hidalgo,Rancho Céspedes Jardín Pasteur,Gea González y Ramírez Ulloa,Colonia,Urbana,Terreno,Jardín Pasteur
227,13,Hidalgo,Predio Urbano en Prolongación calle de Guerrero,Vicente Guerrero,Colonia,Urbana,Edificación,Monumento a Juan C. Doria
228,13,Hidalgo,Rancho La Hortaliza Jardín del Maestro,Juárez,Colonia,Urbana,Terreno,Jardín del Maestro
229,13,Hidalgo,Terreno Santa Sofia Plaza de La Libre Expresión,Adrián Guerrero,Colonia,Urbana,Terreno,Plaza de la Libre Expresión
230,13,Hidalgo,Predio en Exhacienda de Guadalupe Plaza Bartolomé de Medina,Casasola,Colonia,Urbana,Terreno,Plaza Bartolomé de Medina
231,13,Hidalgo,Predio Ex-Hacienda de la Luz,Belisario Domínguez Esquina con avenida Revolución,Colonia,Urbana,Edificación,"Gimnasio Miguel Alemán ,  Oficinas (sin ocupar) 3.- Escuela Presidente Miguel Alemán."
232,13,Hidalgo,Predio Presa Jales Norte,Felipe Ángeles,Exhacienda,Urbana,Edificación,Polifórum José Ma. Morelos y Universidad PoliTécnica de Pachuca
233,13,Hidalgo,Predio Presa Jales Norte,Felipe Ángeles,Exhacienda,Urbana,Edificación,Estadio Hidalgo
234,13,Hidalgo,Terreno Santa Sofia,Jaime Nunó,Colonia,Urbana,Edificación,Complejo deportivo Revolución Méxicana.
235,13,Hidalgo,Áreas en Fracciónamiento Céspedes Reforma,Tolantongo,Colonia,Urbana,Edificación,Estadio de Beisbol u Escuela Primaria 18 de marzo
236,13,Hidalgo,Predio Urbano en calle de Hidalgo 807,Hidalgo,Colonia,Urbana,Edificación,Archivo General del Estado
237,13,Hidalgo,Terreno en la calle Río de las Avenidas esquina 16 de septiembre,5 de febrero y 16 de septiembre,Colonia,Urbana,Edificación,Oficinas de la Dirección de Biblioteca Central del Consejo Estatal de la Cultura y las Artes.
238,13,Hidalgo,Rancho San Nicolás Mata Bueno,Héroes de Chapultepec esquina con Héroes de Churubusco,Barrio,Urbana,Edificación,Centro de Asistencia Infantil Comunitario
239,13,Hidalgo,Ex-Convento de San Francisco Cuartel del Arte,"Hidalgo, Esquina Calle Casasola",Colonia,Urbana,Edificación,Cuartel del Arte
240,13,Hidalgo,Rancho La Estrella,México- Pachuca,Colonia,Urbana,Edificación,"Múseo Interactivo para la Niñez y la Juventud Hidalguense El Rehilete, Hospital del Niño DIF , Centro de desarrollo Educativo."
241,13,Hidalgo,Áreas en Fracciónamiento Misiones de Cuesco,Cuesco,Colonia,Urbana,Terreno,Parque
242,13,Hidalgo,Áreas en Fracciónamiento José López Portillo,Centauro Norte,Colonia,Urbana,Terreno,"Áreas Verdes, Cancha deportiva, Kiosco, y  Juegos Infantiles."
243,13,Hidalgo,Áreas en Fracciónamiento San Nicolás,Mirasol,Barrio,Urbana,Terreno,"Canchas deportivas, Tanque de Agua"
244,13,Hidalgo,Áreas en Fracciónamiento Nuevo Hidalgo,Popocatepetl esquina Everest,Unidad habitacional,Urbana,Terreno,Áreas verdes
245,13,Hidalgo,Áreas en Fracciónamiento Plutarco Elías Calles,Andador 4,Colonia,Urbana,Edificación,"Primaria Plutarco Elías Calles,  Jardín de Niños Sara Coronado de Ponce,  Iglesia, y Canchas deportivas"
246,13,Hidalgo,Áreas en Fracciónamiento Rincón del Real,Bartolomé de Medina,Unidad habitacional,Urbana,Terreno,"Juegos Infantiles, Área Verde ,Cancha deportiva"
247,13,Hidalgo,Áreas en Fracciónamiento Real de Medinas,Veracruz Calle 1 y calle 89,Colonia,Urbana,Terreno,"Juegos Infantiles, Área Verde, Cancha deportiva"
248,13,Hidalgo,Áreas en Fracciónamiento Solares del Venado,Río Nautla y Venado,Unidad habitacional,Urbana,Terreno,Estaciónamiento
249,13,Hidalgo,Áreas en Fracciónamiento Juan C. Doria,Felipe Ángeles,Colonia,Urbana,Terreno,Canchas deportivas
250,13,Hidalgo,Áreas en Fracciónamiento Incorec,Domicilio conocido,Unidad habitacional,Urbana,Terreno,Tanque de Agua Elevado.
251,13,Hidalgo,Áreas en Fracciónamiento 18 de Marzo,Domicilio conocido,Unidad habitacional,Urbana,Terreno,Baldío
252,13,Hidalgo,Áreas en Fracciónamiento Hilaturas Pachuca,Felipe Ángeles,Unidad habitacional,Urbana,Terreno,Explanada y juegos
253,13,Hidalgo,Áreas en Fracciónamiento Lomas Residencial Pachuca,Privada Misión del Campanario,Colonia,Urbana,Terreno,"Cancha deportiva, Juegos Infantiles, áreas verdes."
254,13,Hidalgo,Áreas en Fracciónamiento Los Cedros,El Álamo esquina andador Oyamel,Colonia,Urbana,Terreno,"Cancha deportiva,  Juegos Infantiles, Áreas Verdes, Servidumbre de Paso"
255,13,Hidalgo,Áreas en Fracciónamiento Rincón ada de Santiago,"Pinos, Fresnos, Laureles y Robles",Colonia,Urbana,Terreno," Cancha deportiva, Juegos Infantiles."
256,13,Hidalgo,Áreas en Fracciónamiento Real de Minas,Mina San Rafael y San Juan-Girault,Colonia,Urbana,Terreno,"Cancha deportiva, Juegos Infantiles,  Áreas verdes"
257,13,Hidalgo,Áreas en Fracciónamiento Aquíles Serdán,Paseo Tolteca Quetzalcóatl,Colonia,Urbana,Terreno,"Cancha deportiva, Áreas Verdes"
258,13,Hidalgo,Áreas en Fracciónamiento Lomas de Vista Hermosa,"Emiliano Zapata, Monte Everest, Monte casino, Isma",Unidad habitacional,Urbana,Terreno,"Tanque de Agua, Baldío "
259,13,Hidalgo,Áreas en Fracciónamiento Valle de San Javier,"Valle Naciónal, Valle de Abajo y Valle del Río",Fraccionamiento,Urbana,Terreno,Áreas verdes
260,13,Hidalgo,Áreas en Fracciónamiento Hacienda La Herradura,México Pachuca,Unidad habitacional,Urbana,Edificación,Oficinas de Seguridad Pública del Estado de Hidalgo.
261,13,Hidalgo,Áreas en Fracciónamiento Rincón adas del Sur,Domicilio conocido,Unidad habitacional,Urbana,Terreno,Baldío
262,13,Hidalgo,Área en Fracciónamiento Privadas del Sol,Privadas del Sol,Colonia,Urbana,Edificación,Oficinas Sindicato Único de Trabajadores de la Universidad
263,13,Hidalgo,Fracción de la manzana 10 del Fracciónamiento Villas de Pachuca,Las aves y  Cisnes oriente ,Unidad habitacional,Urbana,Terreno,Secundaria Técnica número 66
264,13,Hidalgo,Fracción XIII-B,Colosio,Colonia,Urbana,Terreno,descanso del puente peatonal Casa de la Mujer Hidalguense
265,13,Hidalgo,Fracción del Lote número 96 La Paz,Industrial La Paz,Colonia,Urbana,Terreno,Baldío
266,13,Hidalgo,Fracción G-2 en el Fracciónamiento Colosio II,Colosio,Fraccionamiento,Urbana,Terreno,Cuartel de Seguridad Pública
267,13,Hidalgo,"Área 2, Lote D, sección 2 del Fracciónamiento Valle de San Javier,",Valle Embrujado,Fraccionamiento,Urbana,Terreno,Baldío
268,13,Hidalgo,"Área 8, Lote B, Sección 4 de las Áreas de Donación del Fracciónamiento Valle de San Javier.",Valle del Yaqui,Fraccionamiento,Urbana,Terreno,Baldío
269,13,Hidalgo,"Área 8, Lote A, Sección 4 de las áreas de donación del Fracciónamiento Valle de San Javier.",Valle del Yaqui,Fraccionamiento,Urbana,Terreno,Baldío
270,13,Hidalgo,Área en Fracciónamiento Parque Esmeralda,México Laredo,Fraccionamiento,Urbana,Terreno,Baldío
271,13,Hidalgo,Área 8 del Fracciónamiento Lomas Residencial Pachuca,Lomas Residencia,Fraccionamiento,Urbana,Terreno,Baldío
272,13,Hidalgo,Área 5 del Fracciónamiento Lomas Residencial Pachuca,Lomas Residencia,Fraccionamiento,Urbana,Terreno,Baldío
273,13,Hidalgo,Presa de Jales Norte,Javier Rojo Gómez,Colonia,Urbana,Terreno,Baldío
274,13,Hidalgo,Terreno Ciudad de Los Niños,San Pablo,Colonia,Urbana,Terreno,Cancha de usos múltiples
275,13,Hidalgo,Predio Urbano Los Cubitos,"Michoacan, Oaxaca, Sonora y Veracruz",Colonia,Urbana,Terreno,Baldío
276,13,Hidalgo,Predio Urbano Avenida Revolución No 1010,Revolución,Colonia,Urbana,Edificación,Mercado Revolución y albergue administrado por el DIF Estatal
277,13,Hidalgo,Predio Urbano Lote 51 Manzana en Plutarco Elías Calles,Manzana A sobre la avenida 4 y las avenidas 8 y 6,Fraccionamiento,Urbana,Edificación,Áreas verdes
278,13,Hidalgo,Predio Urbano en Ciudad de Los Niños,San Pablo,Colonia,Urbana,Edificación,Canchas deportivas
279,13,Hidalgo,Predio Urbano Real de Medinas, Número 4,Fraccionamiento,Urbana,Edificación,"Iglesia,  Canchas deportivas"
280,13,Hidalgo,Predio Urbano Maestranza,H. Colegio Militar y Juan Escutia,Colonia,Urbana,Terreno,Casa habitación
281,13,Hidalgo,Predio Urbano Berriosabal,Berriozabal,Colonia,Urbana,Terreno,Baldío
282,13,Hidalgo,Predio Plaza Las Torres,Sin Nombre,Colonia,Urbana,Terreno,Instituto de Formación Profesional
283,13,Hidalgo,Poligonal 2 del Conjunto Habitacional Palmar Solidaridad,Lateral del Boulevard Luis Donaldo Colosio y Boulevard Ramón G. Bonfil,Colonia,Urbana,Terreno,"Escuela Secundaria Técnica número 40, Escuela Netzahualcóyotl"
284,13,Hidalgo,Predio Urbano San Miguel Cerezo,San Francisco,Barrio,Rústica,Terreno,Canchas de usos múltiples
285,13,Hidalgo,Fracción en Inmueble Santa Matilde,Ley Agraria esquina con calle 18 de agosto,Colonia,Urbana,Terreno,Baldío
286,13,Hidalgo,Predio Urbano En Carretera México Laredo No 24,Domicilio conocido,Colonia,Rústica,Terreno,Unidad Especializada en Combate al Secuestro.
287,13,Hidalgo,Fracción 8 Parcela 61 Z-1 P 1/3 Santiago Tlapacoya,Sin nombre,Ranchería,Rústica,Terreno,"Baldío, Consejo Estudíantil Universitario."
288,13,Hidalgo,Una Fracción del Predio La Hortaliza,Revolución y Avenida Everardo Márquez,Unidad habitacional,Rústica,Terreno,Instalaciones de la Casa de las y los Adolescentes
289,13,Hidalgo,Predio Rústico San Antonio,Domicilio conocido,Colonia,Urbana,Terreno,Baldío
290,13,Hidalgo,Terreno Melchor Ocampo,Plazuela Maestranza,Colonia,Urbana,Terreno,Área de Juegos Infantiles
291,13,Hidalgo,Predio Rústico Santa Julia,Campanario,Ejido,Urbana,Terreno,Área Verde
292,13,Hidalgo,Parcela número 122 Z-1 P 1/3,Domicilio conocido,Colonia,Rústica,Terreno,Baldío
293,13,Hidalgo,Parcela número 61 Z-1 P 1/1,Domicilio conocido,Colonia,Rústica,Terreno,Baldío
294,13,Hidalgo,Parcela número 56 Z-1 P1/3,Ejido Santiago Tlapacoya,Colonia,Rústica,Terreno,Acceso a ciudad del conocimiento y la Cultura
295,13,Hidalgo,Predio ubicado en el Boulevard Santa Catarina, Santa Catarina,Colonia,Rústica,Terreno,Baldío Reserva Territorial
296,13,Hidalgo,Casa Marcada con el número 318 de la 3 ra calle de Abasolo,Nicolás Bravo y Mariano Abasolo,Colonia,Urbana,Edificación,Casa habitación sin uso.
297,13,Hidalgo,Casa Ubicada en calle Patoni,Tercera calle de Patoni,Colonia,Urbana,Edificación,Casa habitación sin uso.
298,13,Hidalgo,Casa 14 y 15 en La calle de Allende,Ignacio Allende,Colonia,Urbana,Edificación,Fundación Arturo Herrera Cabañas A.C.
299,13,Hidalgo,Terreno del Ex-Convento de San Francisco,Parque Hidalgo,Colonia,Urbana,Edificación,"Instituto Hidalguense de la Mujer,  Instituto de los Adultos Mayores"
300,13,Hidalgo,Predio Urbano en la calle 16 de enero,16 de Enero,Colonia,Urbana,Edificación,Residencia Oficial
301,13,Hidalgo,Predio Urbano Barrio de La Granada,Abasolo,Colonia,Urbana,Edificación,PAMAR
302,13,Hidalgo,Predio Urbano Ex hacienda de Guadalupe,Valladolid,Colonia,Urbana,Edificación,Dirección de la Coordinación General Juridica
303,13,Hidalgo,Predio Urbano Ex hacienda de Guadalupe departamentos Valladolid,Valladolid ,Colonia,Urbana,Edificación,"Asociación de Escritores Hidalguenses AC, Dirección General de Patrimonio Inmobiliario"
304,13,Hidalgo,Inmueble en calle de Aldama número 206,Aldama esquina con 20 de Noviembre,Colonia,Urbana,Edificación,Invadida
305,13,Hidalgo,Casa número 122 de la avenida Juárez esquina Gómez Pérez,Juárez esquina Gómez Pérez,Colonia,Urbana,Edificación,Kinder Club de Leónes
306,13,Hidalgo,Predio Urbano Ex Hacienda de Guadalupe,Salamanca,Colonia,Urbana,Terreno,Estaciónamiento
307,13,Hidalgo,Predio Urbano Calle Matamoros,Plaza Independencia y Matamoros,Colonia,Urbana,Edificación,"Plaza Independencia, Estaciónamiento del Sistema DIFH , Explanada, Ludoteca, Cafeteria, Galeria y Librería."
308,13,Hidalgo,Predio Urbano Calle Venustiano Carranza,Venustiano Carranza,Colonia,Urbana,Edificación,Mercado Benito Juárez
309,13,Hidalgo,Predio con construcción denominado Parían,Arizpe y viaducto Nuevo Hidalgo,Colonia,Urbana,Edificación,"Cardonal, Chapulhuacán, Chilcuautla, Cuautepec, Huejutla, La Misión, Mineral del Monte, Tepeapulco, Tepehuacán, Tezontepec de Aldama, Tlahuelilpán, Xochicoatlán"
310,13,Hidalgo,Predio con construcción denominado Parían Local El Oxochitlan,Arizpe y viaducto Nuevo Hidalgo,Colonia,Urbana,Edificación,Local Comercial
311,13,Hidalgo,Predio con Construcción denominado Parían Local Ixmiquilpan,Arizpe y viaducto Nuevo Hidalgo,Colonia,Urbana,Edificación,Local Comercial
312,13,Hidalgo,Predio con Construcción denominado Parían Local Chapantongo,Arizpe y viaducto Nuevo Hidalgo,Colonia,Urbana,Edificación,Local Comercial
313,13,Hidalgo,Predio Urbano Quinta La Luz,Rojo Gómez,Colonia,Urbana,Edificación,"Bodega número 5, Módulo F, Bodega número 5 Módulo G, Bodega número 8,  Bodega número 9, Bodega número 20, Local número 5, Módulo de sanitarios, Parte Alta de la Torre de acceso."
314,13,Hidalgo,Ex-Rancho La Hortaliza Cendi,Justo Sierra,Colonia,Urbana,Edificación,CENDI SUSTPEEH
315,13,Hidalgo,Santa Sofia Ex Rancho La Hortaliza,Adrián Guerrero,Colonia,Urbana,Edificación,"DIF Pachuca, Oficinas de Olimpiadas Especiales AC"
316,13,Hidalgo,Rancho Las Colonias,Nuevo Pachuca,Colonia,Urbana,Edificación,Instalaciones de la Feria
317,13,Hidalgo,Predio Urbano Villa Fontana, Nuevo Pachuca,Colonia,Urbana,Edificación,Plaza de Toros
318,13,Hidalgo,Rancho Las Colonias,Nuevo Pachuca,Colonia,Urbana,Edificación,Lienzo Charro
319,13,Hidalgo,Pueblo de San Bartolo Toril,Sonora y Oaxaca,Colonia,Urbana,Edificación,Toril
320,13,Hidalgo,Terreno en la 5ta calle de Ocampo,Quinta calle de Ocampo,Colonia,Urbana,Edificación,Tanque de Almacenamiento.
321,13,Hidalgo,Casa Esquina Trigueros,Lorenzana y Trigueros,Colonia,Urbana,Edificación,Tanque de Almacenamiento.
322,13,Hidalgo,Terreno en El Barrio de Santiago,Gómez Farías,Colonia,Urbana,Edificación,Tanque de Almacenamiento.
323,13,Hidalgo,Rancho La Estrella,Profesor Antonio Chávez Ibarra,Colonia,Urbana,Edificación,"Hangar 1, Hangar 2, Hangar 3, Hangar 4.  Hangar 5, Hangar 6, Hangar 7, Hangar 8, Hangar 9, Hangar 10, Hangar 11, Hangar 12, Hangar 13,"
324,13,Hidalgo,Cauce del Río de las Avenidas,Viaducto Nuevo Hidalgo,Colonia,Urbana,Edificación,Viaducto Nuevo Hidalgo.
325,13,Hidalgo,Predio Urbano Carretera México Laredo Kilómetro 3,Minero,Colonia,Urbana,Edificación,Centro de Reinserción Social
326,13,Hidalgo,Predio Rústico Quinta María Cristina,Sonora,Colonia,Urbana,Edificación,Centro de Salud
327,13,Hidalgo,Pueblo de San Bartolo,Boulevard Minero,Colonia,Urbana,Edificación,Panteón
328,13,Hidalgo,Predio Urbano en Calle Gómez Farías,Gómez Farías esquina Libertad,Colonia,Urbana,Edificación,Oficinas de la Dirección General de Conservación de Carreteras
329,13,Hidalgo,Predio Rústico La Zanja,Carretera Xochitlan El Moreno,Pueblo,Rústica,Terreno,Baldío
330,13,Hidalgo,Áreas en Fracciónamiento P.R.I. Chacón,Carretera México-Tampico,Unidad habitacional,Urbana,Edificación,Canchas deportivas
331,13,Hidalgo,Áreas en Fracciónamiento El Álamo,Cedro y calzada Framboyán,Unidad habitacional,Urbana,Terreno,Área Verde
332,13,Hidalgo,Áreas en Fracciónamiento Forjadores,Domicilio conocido,Unidad habitacional,Urbana,Terreno,Baldío
333,13,Hidalgo,Áreas en Fracciónamiento Paseos de Chavarría,Arboles,Unidad habitacional,Urbana,Terreno,"Jardín de Niños Diego Rivera, Escuela Primaria Juan Rulfo,  Secundaria Técnica número 71, Áreas verdes,  Baldíos"
334,13,Hidalgo,Áreas en Fracciónamiento Colinas de Plata,Industrial Minera,Unidad habitacional,Urbana,Terreno,"Jardín de Niños Coneyoltsin, Escuela Primaria Juvencio García Escamilla."
335,13,Hidalgo,Áreas en Fracciónamiento Paseos de Las Reynas,Domicilio conocido,Unidad habitacional,Urbana,Terreno,Cancha de usos múltiples
336,13,Hidalgo,Áreas en Fracciónamiento Sahop,Domicilio conocido,Unidad habitacional,Urbana,Terreno,Canchas deportivas
337,13,Hidalgo,Áreas en Fracciónamiento Magisterio Digno,Ejido el Venado,Unidad habitacional,Urbana,Terreno,"Cancha deportiva, Escuela Primaria General Magisterio Digno,  Iglesia."
338,13,Hidalgo,Áreas en Unidad Habitacional Pachuca 1 C.T.M.,Torneros,Unidad habitacional,Urbana,Edificación,Canchas deportivas
339,13,Hidalgo,Áreas en Fracciónamiento San Cristóbal Chacón,"Encino, Cedro y Fresnos",Unidad habitacional,Urbana,Edificación,"Salón de usos múltiples, Cancha, Juegos"
340,13,Hidalgo,Áreas en el Fracciónamiento Los Tuzos,"Cartografía, Petroquimicos y brujula",Unidad habitacional,Urbana,Terreno,Escuela Primaria Itzamná
341,13,Hidalgo,Áreas en El Fracciónamiento Santa Rosa,Domicilio conocido,Unidad habitacional,Urbana,Terreno,Baldío
342,13,Hidalgo,Área en Fracciónamiento El Saucillo,Montes Urales,Unidad habitacional,Urbana,Terreno,Escuela Primaria 1° de Mayo
343,13,Hidalgo,"Áreas 10D, 11D, 18D y 19D en Fracciónamiento Chavarría",Domicilio conocido,Unidad habitacional,Urbana,Terreno,Baldío
344,13,Hidalgo,Fracción 2 - C en Fracciónamiento Chavarría,Domicilio conocido,Unidad habitacional,Urbana,Terreno,Baldío
345,13,Hidalgo,Poligonal Casco Ex Hacienda Chavarría,Ciudad Sahagún,Unidad habitacional,Urbana,Terreno,Universidad Mineral de la Reforma
346,13,Hidalgo,Fracción 4-C del Fracciónamiento Chavarría,Avenida Argos,Unidad habitacional,Urbana,Terreno,Baldío
347,13,Hidalgo,"Áreas de Donación1B, 5B, 2da etapa, 1C 1ra etapa, 20D, 21D, 28D, 29D, 30D 4ta etapa, en el Fracciónamiento Chavarría","Avenida Bonsái, Arboles Esquina, Avenida Palmeras",Unidad habitacional,Urbana,Terreno,Baldío
348,13,Hidalgo,Áreas en Fracciónamiento Río de la Soledad,Lote 28,Unidad habitacional,Urbana,Terreno,Canchas de usos Múltiples
349,13,Hidalgo,Predio Rancho Grande,Domicilio conocido,Unidad habitacional,Rústica,Terreno,Baldío
